node_id,node_type,degree,call_count,transaction_count
PH_0939,phone_number,9,9,0
PH_0940,phone_number,6,5,0
PH_0941,phone_number,5,5,0
PH_0942,phone_number,7,6,0
PH_0943,phone_number,12,11,0
PH_0944,phone_number,4,4,0
PH_0945,phone_number,11,9,0
PH_0946,phone_number,7,6,0
PH_0947,phone_number,9,8,0
PH_0948,phone_number,8,6,0
PH_0949,phone_number,10,9,0
PH_0950,phone_number,7,5,0
PH_0951,phone_number,5,3,0
PH_0952,phone_number,6,6,0
PH_0953,phone_number,12,12,0
PH_0954,phone_number,4,2,0
PH_0955,phone_number,12,10,0
PH_0956,phone_number,11,10,0
PH_0957,phone_number,6,5,0
PH_0958,phone_number,16,10,0
PH_0959,phone_number,7,7,0
PH_0960,phone_number,7,5,0
PH_0961,phone_number,9,9,0
PH_0962,phone_number,5,5,0
PH_0963,phone_number,4,4,0
PH_0964,phone_number,11,9,0
PH_0965,phone_number,11,11,0
PH_0966,phone_number,4,3,0
PH_0967,phone_number,6,5,0
PH_0968,phone_number,9,9,0
PH_0969,phone_number,7,6,0
PH_0970,phone_number,8,5,0
PH_0971,phone_number,9,6,0
PH_0972,phone_number,12,9,0
PH_0973,phone_number,13,12,0
PH_0974,phone_number,9,6,0
PH_0975,phone_number,12,10,0
PH_0976,phone_number,7,6,0
PH_0977,phone_number,8,7,0
PH_0978,phone_number,8,8,0
PH_0979,phone_number,4,3,0
PH_0980,phone_number,8,7,0
PH_0981,phone_number,9,9,0
PH_0982,phone_number,10,10,0
PH_0983,phone_number,7,7,0
PH_0984,phone_number,11,8,0
PH_0985,phone_number,8,6,0
PH_0986,phone_number,11,9,0
PH_0987,phone_number,8,7,0
PH_0988,phone_number,7,5,0
PH_0989,phone_number,7,7,0
PH_0990,phone_number,5,4,0
PH_0991,phone_number,5,5,0
PH_0992,phone_number,13,13,0
PH_0993,phone_number,9,7,0
PH_0994,phone_number,11,11,0
PH_0995,phone_number,4,4,0
PH_0996,phone_number,5,5,0
PH_0997,phone_number,9,8,0
PH_0998,phone_number,5,5,0
PH_0999,phone_number,12,12,0
PH_1000,phone_number,4,4,0
PH_1001,phone_number,9,9,0
PH_1002,phone_number,8,7,0
PH_1003,phone_number,6,6,0
PH_1004,phone_number,7,6,0
PH_1005,phone_number,11,8,0
PH_1006,phone_number,11,9,0
PH_1007,phone_number,12,11,0
PH_1008,phone_number,10,8,0
PH_1009,phone_number,7,6,0
PH_1010,phone_number,6,6,0
PH_1011,phone_number,7,5,0
PH_1012,phone_number,10,10,0
PH_1013,phone_number,10,10,0
PH_1014,phone_number,5,4,0
PH_1015,phone_number,5,4,0
PH_1016,phone_number,8,6,0
PH_1017,phone_number,10,10,0
PH_1018,phone_number,8,6,0
PH_1019,phone_number,7,7,0
PH_1020,phone_number,15,12,0
PH_1021,phone_number,6,6,0
PH_1022,phone_number,9,8,0
PH_1023,phone_number,5,5,0
PH_1024,phone_number,11,11,0
PH_1025,phone_number,9,8,0
PH_1026,phone_number,4,2,0
PH_1027,phone_number,3,2,0
PH_1028,phone_number,6,6,0
PH_1029,phone_number,8,7,0
PH_1030,phone_number,10,10,0
PH_1031,phone_number,7,7,0
PH_1032,phone_number,7,7,0
PH_1033,phone_number,9,7,0
PH_1034,phone_number,4,3,0
PH_1035,phone_number,10,10,0
PH_1036,phone_number,9,6,0
PH_1037,phone_number,7,7,0
PH_1038,phone_number,3,3,0
PH_1039,phone_number,13,11,0
PH_1040,phone_number,13,12,0
PH_1041,phone_number,11,10,0
PH_1042,phone_number,10,10,0
PH_1043,phone_number,16,13,0
PH_1044,phone_number,10,9,0
PH_1045,phone_number,8,7,0
PH_1046,phone_number,12,12,0
PH_1047,phone_number,14,14,0
PH_1048,phone_number,11,10,0
PH_1049,phone_number,11,11,0
PH_1050,phone_number,11,10,0
PH_1051,phone_number,2,2,0
PH_1052,phone_number,6,5,0
PH_1053,phone_number,5,5,0
PH_1054,phone_number,3,2,0
PH_1055,phone_number,10,9,0
PH_1056,phone_number,9,8,0
PH_1057,phone_number,9,9,0
PH_1058,phone_number,12,10,0
PH_1059,phone_number,7,6,0
PH_1060,phone_number,9,8,0
PH_1061,phone_number,7,6,0
PH_1062,phone_number,6,6,0
PH_1063,phone_number,6,6,0
PH_1064,phone_number,10,9,0
PH_1065,phone_number,11,9,0
PH_1066,phone_number,7,7,0
PH_1067,phone_number,10,9,0
PH_1068,phone_number,9,8,0
PH_1069,phone_number,5,4,0
PH_1070,phone_number,9,8,0
PH_1071,phone_number,6,4,0
PH_1072,phone_number,10,8,0
PH_1073,phone_number,7,7,0
PH_1074,phone_number,3,3,0
PH_1075,phone_number,11,10,0
PH_1076,phone_number,8,7,0
PH_1077,phone_number,10,8,0
PH_1078,phone_number,3,3,0
PH_1079,phone_number,11,9,0
PH_1080,phone_number,4,3,0
PH_1081,phone_number,7,7,0
PH_1082,phone_number,11,9,0
PH_1083,phone_number,11,10,0
PH_1084,phone_number,5,5,0
PH_1085,phone_number,4,4,0
PH_1086,phone_number,4,4,0
PH_1087,phone_number,12,9,0
PH_1088,phone_number,8,6,0
PH_1089,phone_number,3,3,0
PH_1090,phone_number,8,7,0
PH_1091,phone_number,3,3,0
PH_1092,phone_number,8,8,0
PH_1093,phone_number,7,7,0
PH_1094,phone_number,9,7,0
PH_1095,phone_number,6,5,0
PH_1096,phone_number,13,11,0
PH_1097,phone_number,5,4,0
PH_1098,phone_number,7,5,0
PH_1099,phone_number,5,4,0
PH_1100,phone_number,7,7,0
PH_1101,phone_number,6,6,0
PH_1102,phone_number,6,6,0
PH_1103,phone_number,8,6,0
PH_1104,phone_number,9,6,0
PH_1105,phone_number,7,7,0
PH_1106,phone_number,9,6,0
PH_1107,phone_number,12,11,0
PH_1108,phone_number,11,8,0
PH_1109,phone_number,9,9,0
PH_1110,phone_number,11,9,0
PH_1111,phone_number,6,5,0
PH_1112,phone_number,4,3,0
PH_1113,phone_number,15,14,0
PH_1114,phone_number,7,7,0
PH_1115,phone_number,13,11,0
PH_1116,phone_number,13,12,0
PH_1117,phone_number,5,4,0
PH_1118,phone_number,9,7,0
PH_1119,phone_number,10,9,0
PH_1120,phone_number,5,3,0
PH_1121,phone_number,10,7,0
PH_1122,phone_number,5,5,0
PH_1123,phone_number,8,5,0
PH_1124,phone_number,8,6,0
PH_1125,phone_number,10,9,0
PH_1126,phone_number,8,8,0
PH_1127,phone_number,4,3,0
PH_1128,phone_number,8,7,0
PH_1129,phone_number,7,6,0
PH_1130,phone_number,12,10,0
PH_1131,phone_number,9,9,0
PH_1132,phone_number,6,5,0
PH_1133,phone_number,7,7,0
PH_1134,phone_number,9,7,0
PH_1135,phone_number,5,4,0
PH_1136,phone_number,6,5,0
PH_1137,phone_number,4,4,0
PH_1138,phone_number,6,6,0
PH_1139,phone_number,11,9,0
PH_1140,phone_number,8,8,0
PH_1141,phone_number,8,7,0
PH_1142,phone_number,11,9,0
PH_1143,phone_number,4,4,0
PH_1144,phone_number,10,7,0
PH_1145,phone_number,8,8,0
PH_1146,phone_number,7,7,0
PH_1147,phone_number,6,5,0
PH_1148,phone_number,12,10,0
PH_1149,phone_number,5,4,0
PH_1150,phone_number,7,6,0
PH_1151,phone_number,11,11,0
PH_1152,phone_number,9,9,0
PH_1153,phone_number,9,6,0
PH_1154,phone_number,10,9,0
PH_1155,phone_number,12,11,0
PH_1156,phone_number,5,5,0
PH_1157,phone_number,11,9,0
PH_1158,phone_number,14,12,0
PH_1159,phone_number,11,9,0
PH_1160,phone_number,10,9,0
PH_1161,phone_number,9,9,0
PH_1162,phone_number,8,6,0
PH_1163,phone_number,3,3,0
PH_1164,phone_number,6,4,0
PH_1165,phone_number,10,8,0
PH_1166,phone_number,7,7,0
PH_1167,phone_number,7,6,0
PH_1168,phone_number,10,8,0
PH_1169,phone_number,7,7,0
PH_1170,phone_number,9,9,0
PH_1171,phone_number,7,7,0
PH_1172,phone_number,9,8,0
PH_1173,phone_number,11,7,0
PH_1174,phone_number,5,4,0
PH_1175,phone_number,10,9,0
PH_1176,phone_number,17,15,0
PH_1177,phone_number,13,10,0
PH_1178,phone_number,5,3,0
PH_1179,phone_number,4,3,0
PH_1180,phone_number,8,8,0
PH_1181,phone_number,6,5,0
PH_1182,phone_number,8,6,0
PH_1183,phone_number,4,3,0
PH_1184,phone_number,7,4,0
PH_1185,phone_number,5,5,0
PH_1186,phone_number,6,6,0
PH_1187,phone_number,7,7,0
PH_1188,phone_number,11,11,0
PH_1189,phone_number,9,9,0
PH_1190,phone_number,8,6,0
PH_1191,phone_number,7,7,0
PH_1192,phone_number,8,6,0
PH_1193,phone_number,6,6,0
PH_1194,phone_number,10,10,0
PH_1195,phone_number,8,7,0
PH_1196,phone_number,15,11,0
PH_1197,phone_number,3,3,0
PH_1198,phone_number,4,3,0
PH_1199,phone_number,9,7,0
PH_1200,phone_number,7,5,0
PH_1201,phone_number,3,3,0
PH_1202,phone_number,10,7,0
PH_1203,phone_number,8,7,0
PH_1204,phone_number,15,13,0
PH_1205,phone_number,11,9,0
PH_1206,phone_number,7,7,0
PH_1207,phone_number,8,5,0
PH_1208,phone_number,7,6,0
PH_1209,phone_number,6,6,0
PH_1210,phone_number,11,8,0
PH_1211,phone_number,8,7,0
PH_1212,phone_number,6,4,0
PH_1213,phone_number,8,5,0
PH_1214,phone_number,10,8,0
PH_1215,phone_number,2,2,0
PH_1216,phone_number,7,7,0
PH_1217,phone_number,10,9,0
PH_1218,phone_number,8,8,0
PH_1219,phone_number,13,12,0
PH_1220,phone_number,9,7,0
PH_1221,phone_number,8,8,0
PH_1222,phone_number,6,3,0
PH_1223,phone_number,12,11,0
PH_1224,phone_number,3,3,0
PH_1225,phone_number,6,6,0
PH_1226,phone_number,7,6,0
PH_1227,phone_number,6,4,0
PH_1228,phone_number,11,9,0
PH_1229,phone_number,3,2,0
PH_1230,phone_number,6,4,0
PH_1231,phone_number,6,5,0
PH_1232,phone_number,6,6,0
PH_1233,phone_number,8,8,0
PH_1234,phone_number,9,9,0
PH_1235,phone_number,6,6,0
PH_1236,phone_number,5,4,0
PH_1237,phone_number,7,6,0
PH_1238,phone_number,9,7,0
PH_1239,phone_number,11,8,0
PH_1240,phone_number,8,7,0
PH_1241,phone_number,6,5,0
PH_1242,phone_number,9,8,0
PH_1243,phone_number,10,9,0
PH_1244,phone_number,5,3,0
PH_1245,phone_number,6,6,0
PH_1246,phone_number,12,7,0
PH_1247,phone_number,8,8,0
PH_1248,phone_number,9,9,0
PH_1249,phone_number,7,7,0
PH_1250,phone_number,13,13,0
PH_1251,phone_number,11,9,0
PH_1252,phone_number,7,5,0
PH_1253,phone_number,2,2,0
PH_1254,phone_number,9,9,0
PH_1255,phone_number,8,7,0
PH_1256,phone_number,13,13,0
PH_1257,phone_number,5,4,0
PH_1258,phone_number,4,4,0
PH_1259,phone_number,10,8,0
PH_1260,phone_number,10,10,0
PH_1261,phone_number,9,6,0
PH_1262,phone_number,10,8,0
PH_1263,phone_number,11,11,0
PH_1264,phone_number,14,13,0
PH_1265,phone_number,12,10,0
PH_1266,phone_number,11,10,0
PH_1267,phone_number,7,6,0
PH_1268,phone_number,10,8,0
PH_1269,phone_number,7,7,0
PH_1270,phone_number,11,6,0
PH_1271,phone_number,5,5,0
PH_1272,phone_number,7,5,0
PH_1273,phone_number,6,5,0
PH_1274,phone_number,6,5,0
PH_1275,phone_number,12,9,0
PH_1276,phone_number,8,6,0
PH_1277,phone_number,7,5,0
PH_1278,phone_number,10,6,0
PH_1279,phone_number,8,8,0
PH_1280,phone_number,8,7,0
PH_1281,phone_number,7,7,0
PH_1282,phone_number,10,10,0
PH_1283,phone_number,9,9,0
PH_1284,phone_number,10,8,0
PH_1285,phone_number,8,8,0
PH_1286,phone_number,6,6,0
PH_1287,phone_number,9,6,0
PH_1288,phone_number,8,8,0
PH_1289,phone_number,12,11,0
PH_1290,phone_number,6,5,0
PH_1291,phone_number,9,6,0
PH_1292,phone_number,4,3,0
PH_1293,phone_number,14,13,0
PH_1294,phone_number,8,8,0
PH_1295,phone_number,3,3,0
PH_1296,phone_number,8,8,0
PH_1297,phone_number,7,7,0
PH_1298,phone_number,4,4,0
PH_1299,phone_number,14,13,0
PH_1300,phone_number,14,11,0
PH_1301,phone_number,5,5,0
PH_1302,phone_number,9,8,0
PH_1303,phone_number,10,9,0
PH_1304,phone_number,9,9,0
PH_1305,phone_number,9,7,0
PH_1306,phone_number,7,6,0
PH_1307,phone_number,9,8,0
PH_1308,phone_number,10,9,0
PH_1309,phone_number,17,14,0
PH_1310,phone_number,8,7,0
PH_1311,phone_number,5,5,0
PH_1312,phone_number,18,14,0
PH_1313,phone_number,16,14,0
PH_1314,phone_number,8,8,0
PH_1315,phone_number,11,10,0
PH_1316,phone_number,10,9,0
PH_1317,phone_number,11,8,0
PH_1318,phone_number,4,4,0
PH_1319,phone_number,3,3,0
PH_1320,phone_number,8,7,0
PH_1321,phone_number,12,11,0
PH_1322,phone_number,5,5,0
PH_1323,phone_number,12,11,0
PH_1324,phone_number,8,6,0
PH_1325,phone_number,9,9,0
PH_1326,phone_number,10,7,0
PH_1327,phone_number,8,7,0
PH_1328,phone_number,11,11,0
PH_1329,phone_number,10,9,0
PH_1330,phone_number,7,4,0
PH_1331,phone_number,10,10,0
PH_1332,phone_number,9,8,0
PH_1333,phone_number,11,11,0
PH_1334,phone_number,6,4,0
PH_1335,phone_number,9,7,0
PH_1336,phone_number,10,6,0
PH_1337,phone_number,6,2,0
PH_1338,phone_number,4,3,0
PH_1339,phone_number,5,5,0
PH_1340,phone_number,3,3,0
PH_1341,phone_number,4,4,0
PH_1342,phone_number,10,6,0
PH_1343,phone_number,6,6,0
PH_1344,phone_number,3,3,0
PH_1345,phone_number,7,5,0
PH_1346,phone_number,6,6,0
PH_1347,phone_number,7,6,0
PH_1348,phone_number,9,7,0
PH_1349,phone_number,6,5,0
PH_1350,phone_number,11,9,0
PH_1351,phone_number,12,11,0
PH_1352,phone_number,9,7,0
PH_1353,phone_number,6,3,0
PH_1354,phone_number,9,9,0
PH_1355,phone_number,10,9,0
PH_1356,phone_number,12,11,0
PH_1357,phone_number,10,9,0
PH_1358,phone_number,7,7,0
PH_1359,phone_number,8,8,0
PH_1360,phone_number,12,11,0
PH_1361,phone_number,7,7,0
PH_1362,phone_number,8,6,0
PH_1363,phone_number,12,11,0
PH_1364,phone_number,9,8,0
PH_1365,phone_number,5,4,0
PH_1366,phone_number,7,7,0
PH_1367,phone_number,5,5,0
PH_1368,phone_number,6,6,0
PH_1369,phone_number,7,6,0
PH_1370,phone_number,10,8,0
PH_1371,phone_number,9,7,0
PH_1372,phone_number,6,6,0
PH_1373,phone_number,5,5,0
PH_1374,phone_number,8,7,0
PH_1375,phone_number,3,3,0
PH_1376,phone_number,12,9,0
PH_1377,phone_number,8,8,0
PH_1378,phone_number,4,4,0
PH_1379,phone_number,11,9,0
PH_1380,phone_number,10,9,0
PH_1381,phone_number,9,9,0
PH_1382,phone_number,6,6,0
PH_1383,phone_number,7,7,0
PH_1384,phone_number,6,5,0
PH_1385,phone_number,7,7,0
PH_1386,phone_number,9,8,0
PH_1387,phone_number,7,5,0
PH_1388,phone_number,8,8,0
PH_1389,phone_number,5,5,0
PH_1390,phone_number,5,3,0
PH_1391,phone_number,11,11,0
PH_1392,phone_number,10,7,0
PH_1393,phone_number,6,6,0
PH_1394,phone_number,8,8,0
PH_1395,phone_number,13,12,0
PH_1396,phone_number,4,4,0
PH_1397,phone_number,8,8,0
PH_1398,phone_number,12,10,0
PH_1399,phone_number,5,3,0
PH_1400,phone_number,6,5,0
VEH_0001,vehicle,0,0,0
VEH_0002,vehicle,0,0,0
VEH_0003,vehicle,0,0,0
VEH_0004,vehicle,0,0,0
VEH_0005,vehicle,2,0,0
VEH_0006,vehicle,0,0,0
VEH_0007,vehicle,1,0,0
VEH_0008,vehicle,1,0,0
VEH_0009,vehicle,0,0,0
VEH_0010,vehicle,1,0,0
VEH_0011,vehicle,3,0,0
VEH_0012,vehicle,0,0,0
VEH_0013,vehicle,1,0,0
VEH_0014,vehicle,2,0,0
VEH_0015,vehicle,0,0,0
VEH_0016,vehicle,0,0,0
VEH_0017,vehicle,1,0,0
VEH_0018,vehicle,1,0,0
VEH_0019,vehicle,3,0,0
VEH_0020,vehicle,2,0,0
VEH_0021,vehicle,2,0,0
VEH_0022,vehicle,1,0,0
VEH_0023,vehicle,0,0,0
VEH_0024,vehicle,0,0,0
VEH_0025,vehicle,1,0,0
VEH_0026,vehicle,0,0,0
VEH_0027,vehicle,0,0,0
VEH_0028,vehicle,0,0,0
VEH_0029,vehicle,1,0,0
VEH_0030,vehicle,1,0,0
VEH_0031,vehicle,1,0,0
VEH_0032,vehicle,0,0,0
VEH_0033,vehicle,0,0,0
VEH_0034,vehicle,3,0,0
VEH_0035,vehicle,0,0,0
VEH_0036,vehicle,2,0,0
VEH_0037,vehicle,2,0,0
VEH_0038,vehicle,0,0,0
VEH_0039,vehicle,1,0,0
VEH_0040,vehicle,1,0,0
VEH_0041,vehicle,0,0,0
VEH_0042,vehicle,1,0,0
VEH_0043,vehicle,2,0,0
VEH_0044,vehicle,2,0,0
VEH_0045,vehicle,1,0,0
VEH_0046,vehicle,3,0,0
VEH_0047,vehicle,1,0,0
VEH_0048,vehicle,1,0,0
VEH_0049,vehicle,1,0,0
VEH_0050,vehicle,1,0,0
VEH_0051,vehicle,1,0,0
VEH_0052,vehicle,1,0,0
VEH_0053,vehicle,1,0,0
VEH_0054,vehicle,3,0,0
VEH_0055,vehicle,0,0,0
VEH_0056,vehicle,0,0,0
VEH_0057,vehicle,3,0,0
VEH_0058,vehicle,1,0,0
VEH_0059,vehicle,1,0,0
VEH_0060,vehicle,0,0,0
VEH_0061,vehicle,1,0,0
VEH_0062,vehicle,0,0,0
VEH_0063,vehicle,1,0,0
VEH_0064,vehicle,0,0,0
VEH_0065,vehicle,0,0,0
VEH_0066,vehicle,0,0,0
VEH_0067,vehicle,0,0,0
VEH_0068,vehicle,2,0,0
VEH_0069,vehicle,0,0,0
VEH_0070,vehicle,2,0,0
VEH_0071,vehicle,0,0,0
VEH_0072,vehicle,1,0,0
VEH_0073,vehicle,0,0,0
VEH_0074,vehicle,0,0,0
VEH_0075,vehicle,2,0,0
VEH_0076,vehicle,0,0,0
VEH_0077,vehicle,2,0,0
VEH_0078,vehicle,2,0,0
VEH_0079,vehicle,0,0,0
VEH_0080,vehicle,1,0,0
VEH_0081,vehicle,2,0,0
VEH_0082,vehicle,4,0,0
VEH_0083,vehicle,0,0,0
VEH_0084,vehicle,2,0,0
VEH_0085,vehicle,1,0,0
VEH_0086,vehicle,1,0,0
VEH_0087,vehicle,1,0,0
VEH_0088,vehicle,1,0,0
VEH_0089,vehicle,1,0,0
VEH_0090,vehicle,1,0,0
VEH_0091,vehicle,1,0,0
VEH_0092,vehicle,0,0,0
VEH_0093,vehicle,1,0,0
VEH_0094,vehicle,1,0,0
VEH_0095,vehicle,0,0,0
VEH_0096,vehicle,1,0,0
VEH_0097,vehicle,0,0,0
VEH_0098,vehicle,0,0,0
VEH_0099,vehicle,0,0,0
VEH_0100,vehicle,0,0,0
VEH_0101,vehicle,1,0,0
VEH_0102,vehicle,0,0,0
VEH_0103,vehicle,2,0,0
VEH_0104,vehicle,2,0,0
VEH_0105,vehicle,0,0,0
VEH_0106,vehicle,1,0,0
VEH_0107,vehicle,0,0,0
VEH_0108,vehicle,0,0,0
VEH_0109,vehicle,1,0,0
VEH_0110,vehicle,0,0,0
VEH_0111,vehicle,1,0,0
VEH_0112,vehicle,1,0,0
VEH_0113,vehicle,0,0,0
VEH_0114,vehicle,1,0,0
VEH_0115,vehicle,0,0,0
VEH_0116,vehicle,1,0,0
VEH_0117,vehicle,1,0,0
VEH_0118,vehicle,1,0,0
VEH_0119,vehicle,1,0,0
VEH_0120,vehicle,2,0,0
VEH_0121,vehicle,1,0,0
VEH_0122,vehicle,0,0,0
VEH_0123,vehicle,0,0,0
VEH_0124,vehicle,1,0,0
VEH_0125,vehicle,1,0,0
VEH_0126,vehicle,2,0,0
VEH_0127,vehicle,0,0,0
VEH_0128,vehicle,1,0,0
VEH_0129,vehicle,2,0,0
VEH_0130,vehicle,1,0,0
VEH_0131,vehicle,1,0,0
VEH_0132,vehicle,0,0,0
VEH_0133,vehicle,2,0,0
VEH_0134,vehicle,3,0,0
VEH_0135,vehicle,2,0,0
VEH_0136,vehicle,2,0,0
VEH_0137,vehicle,0,0,0
VEH_0138,vehicle,0,0,0
VEH_0139,vehicle,1,0,0
VEH_0140,vehicle,0,0,0
VEH_0141,vehicle,0,0,0
VEH_0142,vehicle,2,0,0
VEH_0143,vehicle,0,0,0
VEH_0144,vehicle,0,0,0
VEH_0145,vehicle,0,0,0
VEH_0146,vehicle,1,0,0
VEH_0147,vehicle,2,0,0
VEH_0148,vehicle,2,0,0
VEH_0149,vehicle,1,0,0
VEH_0150,vehicle,0,0,0
VEH_0151,vehicle,1,0,0
VEH_0152,vehicle,0,0,0
VEH_0153,vehicle,2,0,0
VEH_0154,vehicle,2,0,0
VEH_0155,vehicle,1,0,0
VEH_0156,vehicle,2,0,0
VEH_0157,vehicle,2,0,0
VEH_0158,vehicle,1,0,0
VEH_0159,vehicle,2,0,0
VEH_0160,vehicle,0,0,0
VEH_0161,vehicle,2,0,0
VEH_0162,vehicle,2,0,0
VEH_0163,vehicle,0,0,0
VEH_0164,vehicle,2,0,0
VEH_0165,vehicle,0,0,0
VEH_0166,vehicle,0,0,0
VEH_0167,vehicle,1,0,0
VEH_0168,vehicle,1,0,0
VEH_0169,vehicle,1,0,0
VEH_0170,vehicle,1,0,0
VEH_0171,vehicle,1,0,0
VEH_0172,vehicle,1,0,0
VEH_0173,vehicle,1,0,0
VEH_0174,vehicle,0,0,0
VEH_0175,vehicle,0,0,0
VEH_0176,vehicle,1,0,0
VEH_0177,vehicle,1,0,0
VEH_0178,vehicle,2,0,0
VEH_0179,vehicle,1,0,0
VEH_0180,vehicle,0,0,0
VEH_0181,vehicle,1,0,0
VEH_0182,vehicle,0,0,0
VEH_0183,vehicle,1,0,0
VEH_0184,vehicle,0,0,0
VEH_0185,vehicle,0,0,0
VEH_0186,vehicle,1,0,0
VEH_0187,vehicle,1,0,0
VEH_0188,vehicle,1,0,0
VEH_0189,vehicle,2,0,0
VEH_0190,vehicle,0,0,0
VEH_0191,vehicle,0,0,0
VEH_0192,vehicle,0,0,0
VEH_0193,vehicle,0,0,0
VEH_0194,vehicle,0,0,0
VEH_0195,vehicle,0,0,0
VEH_0196,vehicle,1,0,0
VEH_0197,vehicle,1,0,0
VEH_0198,vehicle,2,0,0
VEH_0199,vehicle,0,0,0
VEH_0200,vehicle,0,0,0
VEH_0201,vehicle,0,0,0
VEH_0202,vehicle,1,0,0
VEH_0203,vehicle,2,0,0
VEH_0204,vehicle,1,0,0
VEH_0205,vehicle,1,0,0
VEH_0206,vehicle,0,0,0
VEH_0207,vehicle,1,0,0
VEH_0208,vehicle,0,0,0
VEH_0209,vehicle,0,0,0
VEH_0210,vehicle,0,0,0
VEH_0211,vehicle,1,0,0
VEH_0212,vehicle,0,0,0
VEH_0213,vehicle,1,0,0
VEH_0214,vehicle,4,0,0
VEH_0215,vehicle,0,0,0
VEH_0216,vehicle,1,0,0
VEH_0217,vehicle,1,0,0
VEH_0218,vehicle,1,0,0
VEH_0219,vehicle,0,0,0
VEH_0220,vehicle,0,0,0
VEH_0221,vehicle,1,0,0
VEH_0222,vehicle,2,0,0
VEH_0223,vehicle,1,0,0
VEH_0224,vehicle,0,0,0
VEH_0225,vehicle,0,0,0
VEH_0226,vehicle,2,0,0
VEH_0227,vehicle,1,0,0
VEH_0228,vehicle,0,0,0
VEH_0229,vehicle,4,0,0
VEH_0230,vehicle,1,0,0
VEH_0231,vehicle,1,0,0
VEH_0232,vehicle,2,0,0
VEH_0233,vehicle,1,0,0
VEH_0234,vehicle,0,0,0
VEH_0235,vehicle,1,0,0
VEH_0236,vehicle,1,0,0
VEH_0237,vehicle,2,0,0
VEH_0238,vehicle,1,0,0
VEH_0239,vehicle,1,0,0
VEH_0240,vehicle,0,0,0
VEH_0241,vehicle,1,0,0
VEH_0242,vehicle,0,0,0
VEH_0243,vehicle,1,0,0
VEH_0244,vehicle,2,0,0
VEH_0245,vehicle,0,0,0
VEH_0246,vehicle,2,0,0
VEH_0247,vehicle,0,0,0
VEH_0248,vehicle,0,0,0
VEH_0249,vehicle,3,0,0
VEH_0250,vehicle,0,0,0
VEH_0251,vehicle,1,0,0
VEH_0252,vehicle,1,0,0
VEH_0253,vehicle,0,0,0
VEH_0254,vehicle,1,0,0
VEH_0255,vehicle,3,0,0
VEH_0256,vehicle,1,0,0
VEH_0257,vehicle,0,0,0
VEH_0258,vehicle,1,0,0
VEH_0259,vehicle,1,0,0
VEH_0260,vehicle,3,0,0
VEH_0261,vehicle,0,0,0
VEH_0262,vehicle,1,0,0
VEH_0263,vehicle,0,0,0
VEH_0264,vehicle,0,0,0
VEH_0265,vehicle,1,0,0
VEH_0266,vehicle,0,0,0
VEH_0267,vehicle,1,0,0
VEH_0268,vehicle,0,0,0
VEH_0269,vehicle,0,0,0
VEH_0270,vehicle,1,0,0
VEH_0271,vehicle,2,0,0
VEH_0272,vehicle,1,0,0
VEH_0273,vehicle,0,0,0
VEH_0274,vehicle,0,0,0
VEH_0275,vehicle,1,0,0
VEH_0276,vehicle,2,0,0
VEH_0277,vehicle,1,0,0
VEH_0278,vehicle,0,0,0
VEH_0279,vehicle,1,0,0
VEH_0280,vehicle,1,0,0
VEH_0281,vehicle,0,0,0
VEH_0282,vehicle,0,0,0
VEH_0283,vehicle,2,0,0
VEH_0284,vehicle,1,0,0
VEH_0285,vehicle,0,0,0
VEH_0286,vehicle,0,0,0
VEH_0287,vehicle,0,0,0
VEH_0288,vehicle,1,0,0
VEH_0289,vehicle,0,0,0
VEH_0290,vehicle,0,0,0
VEH_0291,vehicle,2,0,0
VEH_0292,vehicle,1,0,0
VEH_0293,vehicle,0,0,0
VEH_0294,vehicle,0,0,0
VEH_0295,vehicle,1,0,0
VEH_0296,vehicle,0,0,0
VEH_0297,vehicle,1,0,0
VEH_0298,vehicle,2,0,0
VEH_0299,vehicle,0,0,0
VEH_0300,vehicle,1,0,0
VEH_0301,vehicle,0,0,0
VEH_0302,vehicle,0,0,0
VEH_0303,vehicle,0,0,0
VEH_0304,vehicle,1,0,0
VEH_0305,vehicle,2,0,0
VEH_0306,vehicle,1,0,0
VEH_0307,vehicle,0,0,0
VEH_0308,vehicle,2,0,0
VEH_0309,vehicle,1,0,0
VEH_0310,vehicle,2,0,0
VEH_0311,vehicle,2,0,0
VEH_0312,vehicle,0,0,0
VEH_0313,vehicle,1,0,0
VEH_0314,vehicle,2,0,0
VEH_0315,vehicle,3,0,0
VEH_0316,vehicle,0,0,0
VEH_0317,vehicle,0,0,0
VEH_0318,vehicle,1,0,0
VEH_0319,vehicle,1,0,0
VEH_0320,vehicle,1,0,0
VEH_0321,vehicle,0,0,0
VEH_0322,vehicle,2,0,0
VEH_0323,vehicle,0,0,0
VEH_0324,vehicle,0,0,0
VEH_0325,vehicle,0,0,0
VEH_0326,vehicle,0,0,0
VEH_0327,vehicle,0,0,0
VEH_0328,vehicle,0,0,0
VEH_0329,vehicle,2,0,0
VEH_0330,vehicle,0,0,0
VEH_0331,vehicle,2,0,0
VEH_0332,vehicle,0,0,0
VEH_0333,vehicle,3,0,0
VEH_0334,vehicle,1,0,0
VEH_0335,vehicle,1,0,0
VEH_0336,vehicle,0,0,0
VEH_0337,vehicle,0,0,0
VEH_0338,vehicle,1,0,0
VEH_0339,vehicle,1,0,0
VEH_0340,vehicle,1,0,0
