source_id,target_id,edge_type,timestamp,weight
PER_0594,LOC_0074,ASSOCIATED_WITH,,
PH_0094,PH_0713,CALLED,2023-05-18T19:42:35Z,56
PER_0434,PH_1173,OWNS,,
PER_0172,PH_0341,OWNS,,
CASE_0168,PER_0029,PARTICIPATED_IN,,
PER_0343,PH_0742,OWNS,,
PH_1251,PH_0737,CALLED,2024-08-19T20:51:39Z,1655
PH_1234,PH_0397,CALLED,2025-12-21T12:18:02Z,735
ACC_0404,ACC_0989,TRANSACTED_WITH,2026-05-04T04:23:02Z,97870.86
PH_0123,PH_1336,CALLED,2023-12-08T16:11:19Z,1612
PH_0521,PH_1378,CALLED,2023-01-27T04:46:19Z,255
ACC_0358,ACC_1192,TRANSACTED_WITH,2024-06-19T20:39:48Z,2392862.76
PER_0371,PH_1392,OWNS,,
PH_1251,PH_1095,CALLED,2025-01-12T08:27:46Z,3590
ACC_0969,ACC_0163,TRANSACTED_WITH,2026-04-19T19:09:39Z,650064.73
PER_0901,LOC_0073,ASSOCIATED_WITH,,
PER_0858,LOC_0003,ASSOCIATED_WITH,,
ACC_1061,ACC_0949,TRANSACTED_WITH,2024-07-24T06:51:21Z,42234.84
PER_0435,VEH_0610,OWNS,,
PER_0447,ACC_0391,OWNS,,
PER_0431,VEH_0550,OWNS,,
ACC_0995,ACC_0598,TRANSACTED_WITH,2026-03-23T14:59:56Z,350960.87
PER_0904,LOC_0031,ASSOCIATED_WITH,,
ACC_0895,ACC_1200,TRANSACTED_WITH,2024-08-18T12:15:09Z,467049.35
PH_0795,PH_0476,CALLED,2026-07-14T00:07:45Z,1220
PER_0227,LOC_0093,ASSOCIATED_WITH,,
PER_0387,LOC_0072,ASSOCIATED_WITH,,
PER_0982,LOC_0103,ASSOCIATED_WITH,,
CASE_0225,PER_0999,PARTICIPATED_IN,,
PER_0253,PH_0775,OWNS,,
PH_1333,PH_0952,CALLED,2024-01-17T17:44:58Z,769
PER_0842,VEH_0407,OWNS,,
PER_0310,VEH_0600,OWNS,,
PH_0686,PH_0316,CALLED,2025-12-05T04:55:00Z,2700
PER_0749,PH_1144,OWNS,,
PER_0003,ACC_0178,OWNS,,
ACC_0750,ACC_0483,TRANSACTED_WITH,2026-03-05T10:48:26Z,1142593.07
CASE_0100,PER_0297,PARTICIPATED_IN,,
ACC_0822,ACC_0453,TRANSACTED_WITH,2025-07-04T18:26:19Z,101288.48
ACC_0267,ACC_0020,TRANSACTED_WITH,2026-03-30T19:57:30Z,906379.15
PER_0769,ACC_0638,OWNS,,
ACC_1087,ACC_0355,TRANSACTED_WITH,2025-09-20T12:02:16Z,523447.11
PER_0475,ACC_1140,OWNS,,
ACC_1143,ACC_0577,TRANSACTED_WITH,2024-08-01T07:25:46Z,648177.9
PER_0214,ACC_0149,OWNS,,
ACC_0558,ACC_1149,TRANSACTED_WITH,2024-04-19T04:47:09Z,1892789.47
PH_0492,PH_1318,CALLED,2023-12-19T06:49:54Z,1832
PER_0515,ACC_0865,OWNS,,
PER_0111,VEH_0157,OWNS,,
CASE_0221,PER_0772,PARTICIPATED_IN,,
PH_0856,PH_1174,CALLED,2025-12-02T17:42:20Z,414
PH_1326,PH_1167,CALLED,2026-07-09T07:51:34Z,1091
PER_0890,ORG_0089,ASSOCIATED_WITH,,
PER_0483,ACC_1104,OWNS,,
PH_0361,PH_0303,CALLED,2024-12-13T01:43:46Z,1727
PH_0609,PH_1086,CALLED,2026-05-12T13:04:20Z,1600
PER_0429,VEH_0018,OWNS,,
PER_0176,PH_0038,OWNS,,
CASE_0131,PER_0164,PARTICIPATED_IN,,
PH_0212,PH_1144,CALLED,2023-04-27T19:23:16Z,1495
ACC_0996,ACC_0114,TRANSACTED_WITH,2026-07-05T20:33:29Z,2466311.73
CASE_0161,PER_0561,PARTICIPATED_IN,,
PH_0315,PH_0574,CALLED,2025-11-19T18:25:07Z,52
PER_0577,ACC_0645,OWNS,,
CASE_0005,PER_0241,PARTICIPATED_IN,,
ACC_0734,ACC_0321,TRANSACTED_WITH,2023-04-14T15:33:44Z,391944.49
PH_0919,PH_0814,CALLED,2025-03-16T05:59:13Z,2675
PER_0914,VEH_0005,OWNS,,
ACC_0293,ACC_0288,TRANSACTED_WITH,2023-04-01T06:47:05Z,2211935.0
PER_0221,ACC_0421,OWNS,,
PH_0545,PH_0444,CALLED,2024-05-27T06:00:52Z,1260
PER_0944,PH_0787,OWNS,,
PER_0782,ACC_0626,OWNS,,
ACC_0299,ACC_0992,TRANSACTED_WITH,2026-03-19T10:37:44Z,1859998.03
PER_0807,VEH_0080,OWNS,,
PH_1339,PH_1252,CALLED,2023-04-08T10:55:05Z,1498
PER_0358,LOC_0063,ASSOCIATED_WITH,,
PH_0881,PH_1354,CALLED,2025-03-01T17:03:08Z,1754
ACC_0407,ACC_0234,TRANSACTED_WITH,2023-12-07T11:07:17Z,1369756.92
PER_0505,ACC_0497,OWNS,,
PER_0191,ACC_0796,OWNS,,
PER_0649,PH_1229,OWNS,,
PER_0046,VEH_0633,OWNS,,
PER_0687,PH_0388,OWNS,,
PH_0115,PH_0958,CALLED,2025-12-10T15:18:29Z,114
PER_0223,LOC_0095,ASSOCIATED_WITH,,
PER_0832,PH_0025,OWNS,,
PER_0290,ACC_1065,OWNS,,
PER_0748,ORG_0037,ASSOCIATED_WITH,,
PER_0634,VEH_0641,OWNS,,
ACC_0309,ACC_1116,TRANSACTED_WITH,2026-03-01T14:27:56Z,1476302.76
PER_0458,ACC_0247,OWNS,,
ACC_0399,ACC_0297,TRANSACTED_WITH,2024-09-08T13:41:37Z,2367473.26
PER_0144,ORG_0094,ASSOCIATED_WITH,,
ACC_1199,ACC_0234,TRANSACTED_WITH,2026-01-31T19:21:24Z,38484.75
PER_0785,ORG_0063,ASSOCIATED_WITH,,
ACC_1110,ACC_0206,TRANSACTED_WITH,2024-11-02T03:44:11Z,2386521.28
ACC_1165,ACC_0788,TRANSACTED_WITH,2025-12-26T08:49:17Z,2217212.33
PH_0634,PH_0061,CALLED,2025-11-20T20:41:03Z,1935
PER_0781,PH_1134,OWNS,,
ACC_0935,ACC_0833,TRANSACTED_WITH,2023-07-31T14:23:31Z,1300286.1
PER_0872,ACC_0477,OWNS,,
ACC_0764,ACC_1075,TRANSACTED_WITH,2024-05-09T07:52:27Z,965457.11
PH_1389,PH_0400,CALLED,2023-05-11T13:10:00Z,2699
PH_1140,PH_0549,CALLED,2024-10-04T18:11:29Z,1278
ACC_0103,ACC_0109,TRANSACTED_WITH,2026-06-22T16:16:42Z,586943.95
PH_0199,PH_0636,CALLED,2025-10-08T07:18:14Z,1232
PER_0951,ACC_0048,OWNS,,
PER_0457,LOC_0008,ASSOCIATED_WITH,,
ACC_0661,ACC_0999,TRANSACTED_WITH,2026-06-28T00:32:05Z,778688.78
PH_0411,PH_1151,CALLED,2025-12-12T17:54:09Z,525
PER_0561,PH_0987,OWNS,,
PER_0349,ACC_0234,OWNS,,
PER_0501,PH_0353,OWNS,,
PH_0479,PH_0202,CALLED,2024-11-03T21:11:32Z,3085
CASE_0025,PER_0005,PARTICIPATED_IN,,
PER_0775,PH_1222,OWNS,,
PER_0189,ACC_0377,OWNS,,
PH_0272,PH_0240,CALLED,2023-09-20T22:59:38Z,2881
ACC_1140,ACC_1052,TRANSACTED_WITH,2025-06-02T13:11:54Z,115458.66
PER_0362,PH_0094,OWNS,,
PER_0307,VEH_0354,OWNS,,
PER_0404,ACC_0176,OWNS,,
PER_0219,VEH_0276,OWNS,,
ACC_0602,ACC_0952,TRANSACTED_WITH,2025-04-10T03:20:27Z,2442126.02
PER_0059,LOC_0007,ASSOCIATED_WITH,,
PER_0776,LOC_0148,ASSOCIATED_WITH,,
PER_0850,VEH_0501,OWNS,,
PH_1270,PH_0444,CALLED,2025-12-20T07:01:54Z,3558
ACC_0321,ACC_0839,TRANSACTED_WITH,2024-01-31T14:58:00Z,557993.63
PH_0757,PH_0198,CALLED,2023-10-30T12:23:15Z,2778
PH_0186,PH_1223,CALLED,2024-06-22T00:05:35Z,3535
PER_0572,VEH_0668,OWNS,,
PER_0555,VEH_0168,OWNS,,
ACC_0395,ACC_0285,TRANSACTED_WITH,2023-07-25T12:25:01Z,63950.31
PH_0983,PH_0771,CALLED,2024-02-08T10:49:14Z,1903
ACC_0593,ACC_0449,TRANSACTED_WITH,2025-05-12T13:25:22Z,629119.34
PER_0798,VEH_0692,OWNS,,
PER_0985,LOC_0063,ASSOCIATED_WITH,,
PH_0630,PH_0379,CALLED,2023-05-10T22:40:52Z,1160
PH_0315,PH_1074,CALLED,2025-07-07T17:40:06Z,1095
PER_0398,VEH_0169,OWNS,,
PER_0095,PH_0275,OWNS,,
ACC_0642,ACC_0200,TRANSACTED_WITH,2024-05-11T07:45:58Z,1114389.52
PH_0263,PH_0584,CALLED,2025-05-02T01:31:24Z,1833
PER_0130,ACC_0402,OWNS,,
ACC_0258,ACC_0102,TRANSACTED_WITH,2023-11-24T06:55:17Z,1900447.77
ACC_0317,ACC_0770,TRANSACTED_WITH,2024-07-27T22:20:35Z,2194572.26
PER_0059,PH_0544,OWNS,,
PER_0244,LOC_0119,ASSOCIATED_WITH,,
ACC_0711,ACC_0811,TRANSACTED_WITH,2025-11-10T22:33:19Z,166124.47
PER_0394,LOC_0094,ASSOCIATED_WITH,,
ACC_0660,ACC_0615,TRANSACTED_WITH,2026-03-15T07:19:10Z,1173838.82
PER_0640,ACC_0765,OWNS,,
CASE_0139,PER_0869,PARTICIPATED_IN,,
PH_0637,PH_0655,CALLED,2024-12-07T19:46:16Z,3105
PER_0119,LOC_0046,ASSOCIATED_WITH,,
PER_0492,LOC_0147,ASSOCIATED_WITH,,
PER_0058,LOC_0010,ASSOCIATED_WITH,,
PER_0387,ACC_1162,OWNS,,
PER_0127,VEH_0241,OWNS,,
PER_0817,VEH_0717,OWNS,,
CASE_0089,PER_0809,PARTICIPATED_IN,,
PER_0503,ORG_0021,ASSOCIATED_WITH,,
PER_0827,ACC_0683,OWNS,,
PER_0256,ACC_0996,OWNS,,
PER_0018,PH_0216,OWNS,,
PER_0472,ACC_0859,OWNS,,
ACC_0109,ACC_0233,TRANSACTED_WITH,2024-04-17T06:16:58Z,1203022.99
PER_0391,ACC_0928,OWNS,,
PH_0976,PH_0906,CALLED,2025-09-24T05:05:35Z,231
PER_0868,VEH_0078,OWNS,,
PER_0559,ACC_1016,OWNS,,
PH_0009,PH_0083,CALLED,2025-04-15T02:31:19Z,3576
PH_1177,PH_1128,CALLED,2024-09-12T10:46:26Z,798
ACC_0547,ACC_0255,TRANSACTED_WITH,2023-10-08T11:37:47Z,268500.61
PER_0452,LOC_0036,ASSOCIATED_WITH,,
PER_0368,PH_0447,OWNS,,
PER_0488,VEH_0409,OWNS,,
PER_0845,PH_1172,OWNS,,
PH_0605,PH_0185,CALLED,2025-01-19T11:58:15Z,2899
ACC_1144,ACC_0783,TRANSACTED_WITH,2025-08-10T04:23:15Z,262842.4
PER_0201,VEH_0333,OWNS,,
CASE_0186,PER_0694,PARTICIPATED_IN,,
PER_0761,VEH_0437,OWNS,,
ACC_0096,ACC_0902,TRANSACTED_WITH,2025-04-17T07:02:41Z,1234730.45
PH_0851,PH_1357,CALLED,2024-10-14T21:45:57Z,1129
PH_1331,PH_0111,CALLED,2025-03-12T08:49:06Z,31
PH_1228,PH_0990,CALLED,2024-06-20T18:34:05Z,891
PER_0610,ACC_0293,OWNS,,
PER_0167,ACC_1150,OWNS,,
PER_0800,ACC_0563,OWNS,,
PER_0594,VEH_0523,OWNS,,
PER_0323,ACC_0973,OWNS,,
PER_0254,LOC_0074,ASSOCIATED_WITH,,
PH_0816,PH_1136,CALLED,2025-03-24T05:26:32Z,1159
PER_0527,LOC_0038,ASSOCIATED_WITH,,
PER_0593,LOC_0087,ASSOCIATED_WITH,,
PER_0037,ORG_0052,ASSOCIATED_WITH,,
PER_0653,ACC_1126,OWNS,,
PER_0413,ACC_1073,OWNS,,
PER_0748,PH_0524,OWNS,,
PER_0947,PH_0569,OWNS,,
CASE_0214,PER_0572,PARTICIPATED_IN,,
PH_0172,PH_1062,CALLED,2025-10-27T12:25:57Z,3252
PER_0780,VEH_0154,OWNS,,
PER_0679,LOC_0125,ASSOCIATED_WITH,,
PH_0055,PH_0975,CALLED,2024-01-11T19:26:40Z,1180
PER_0274,VEH_0723,OWNS,,
PER_0013,VEH_0648,OWNS,,
PH_0260,PH_0688,CALLED,2023-10-02T17:02:43Z,1842
PER_0687,PH_0363,OWNS,,
PER_0059,ORG_0013,ASSOCIATED_WITH,,
ACC_0634,ACC_0020,TRANSACTED_WITH,2025-02-10T21:38:44Z,912324.31
ACC_0123,ACC_0602,TRANSACTED_WITH,2025-08-30T16:13:53Z,2087599.93
ACC_0565,ACC_0117,TRANSACTED_WITH,2026-01-15T00:05:34Z,615883.01
PH_1278,PH_0315,CALLED,2023-01-05T10:47:15Z,2088
PH_0481,PH_0840,CALLED,2024-10-20T03:31:44Z,3326
ACC_0908,ACC_0865,TRANSACTED_WITH,2023-11-09T19:13:27Z,689756.97
ACC_0911,ACC_0678,TRANSACTED_WITH,2025-09-11T20:51:46Z,211992.88
PH_1238,PH_0852,CALLED,2024-07-20T20:06:07Z,660
PH_0660,PH_0119,CALLED,2026-06-06T00:49:03Z,563
PER_0494,LOC_0067,ASSOCIATED_WITH,,
ACC_0955,ACC_0502,TRANSACTED_WITH,2024-11-27T09:30:41Z,1062416.34
ACC_0351,ACC_0432,TRANSACTED_WITH,2023-09-26T20:13:22Z,439450.46
PH_0315,PH_0626,CALLED,2024-06-12T14:13:01Z,68
PH_0864,PH_0784,CALLED,2024-07-23T14:59:13Z,1732
PER_0303,ORG_0080,ASSOCIATED_WITH,,
CASE_0215,PER_0401,PARTICIPATED_IN,,
PH_0743,PH_0938,CALLED,2023-10-27T03:55:00Z,2975
CASE_0171,PER_0066,PARTICIPATED_IN,,
PH_0246,PH_0494,CALLED,2025-08-31T04:41:00Z,3136
CASE_0067,PER_0921,PARTICIPATED_IN,,
PER_0438,ACC_1146,OWNS,,
PER_0512,PH_0380,OWNS,,
ACC_0243,ACC_0384,TRANSACTED_WITH,2023-05-01T16:16:18Z,1937141.29
ACC_0588,ACC_0186,TRANSACTED_WITH,2025-12-23T09:21:46Z,1013304.83
PER_0147,PH_0162,OWNS,,
CASE_0047,PER_0639,PARTICIPATED_IN,,
PH_0988,PH_0171,CALLED,2025-08-17T01:47:28Z,3453
PH_0260,PH_1103,CALLED,2025-06-07T00:38:59Z,1833
ACC_0302,ACC_0881,TRANSACTED_WITH,2025-01-07T14:53:51Z,433212.73
ACC_0060,ACC_0987,TRANSACTED_WITH,2024-05-15T01:39:14Z,772098.87
PER_0990,ACC_0078,OWNS,,
CASE_0030,PER_0029,PARTICIPATED_IN,,
PH_0677,PH_0928,CALLED,2025-12-04T15:59:32Z,3067
PER_0229,VEH_0666,OWNS,,
ACC_0194,ACC_0988,TRANSACTED_WITH,2024-02-06T00:50:09Z,1382064.32
PH_0568,PH_0159,CALLED,2023-08-22T15:54:25Z,2304
PER_0232,ACC_0147,OWNS,,
ACC_0833,ACC_0595,TRANSACTED_WITH,2025-03-04T15:32:58Z,1829140.39
PER_0236,ACC_0099,OWNS,,
PER_0848,PH_0906,OWNS,,
PER_0869,LOC_0031,ASSOCIATED_WITH,,
PER_0286,PH_1192,OWNS,,
PER_0779,VEH_0604,OWNS,,
PER_0907,ACC_0968,OWNS,,
PER_0278,ORG_0039,ASSOCIATED_WITH,,
ACC_0774,ACC_0412,TRANSACTED_WITH,2025-04-09T16:22:38Z,732249.66
ACC_0859,ACC_0284,TRANSACTED_WITH,2024-10-01T20:42:16Z,743144.36
ACC_0770,ACC_0416,TRANSACTED_WITH,2023-07-22T09:01:57Z,1654766.12
ACC_1134,ACC_0062,TRANSACTED_WITH,2025-01-30T04:22:59Z,188237.32
PER_0896,PH_0488,OWNS,,
ACC_0557,ACC_0159,TRANSACTED_WITH,2026-06-06T02:37:28Z,1446273.75
PER_0146,PH_0194,OWNS,,
PER_0380,LOC_0123,ASSOCIATED_WITH,,
PER_0948,VEH_0505,OWNS,,
PH_1164,PH_1313,CALLED,2025-10-22T23:35:37Z,2792
PH_1391,PH_1109,CALLED,2023-09-05T08:44:53Z,2132
PER_0968,ACC_1099,OWNS,,
PER_0059,VEH_0520,OWNS,,
ACC_0637,ACC_0208,TRANSACTED_WITH,2024-06-06T05:55:43Z,417158.48
ACC_0843,ACC_0928,TRANSACTED_WITH,2025-12-16T22:18:15Z,939396.08
ACC_0313,ACC_0787,TRANSACTED_WITH,2025-12-04T13:00:33Z,2183229.99
PH_0597,PH_1056,CALLED,2024-12-17T17:42:44Z,3044
CASE_0086,PER_0221,PARTICIPATED_IN,,
PER_0124,ACC_0831,OWNS,,
PER_0945,LOC_0108,ASSOCIATED_WITH,,
PH_0397,PH_0542,CALLED,2023-11-26T09:10:52Z,106
ACC_0602,ACC_0052,TRANSACTED_WITH,2023-02-09T19:23:11Z,1574132.86
ACC_0495,ACC_0633,TRANSACTED_WITH,2024-10-30T15:00:34Z,2081752.04
PER_0643,LOC_0139,ASSOCIATED_WITH,,
PER_0719,LOC_0076,ASSOCIATED_WITH,,
ACC_0897,ACC_1190,TRANSACTED_WITH,2023-09-02T21:23:50Z,1905107.59
PER_0027,LOC_0088,ASSOCIATED_WITH,,
PH_0899,PH_0219,CALLED,2023-07-16T20:34:56Z,1718
PER_0800,VEH_0449,OWNS,,
PER_0181,ACC_0971,OWNS,,
PER_0556,ACC_0962,OWNS,,
ACC_1175,ACC_0859,TRANSACTED_WITH,2024-03-27T15:45:54Z,224933.15
PH_0975,PH_0761,CALLED,2024-10-08T23:42:53Z,3204
PER_0265,ACC_0927,OWNS,,
CASE_0174,PER_0756,PARTICIPATED_IN,,
PER_0999,ORG_0053,ASSOCIATED_WITH,,
PER_0390,LOC_0013,ASSOCIATED_WITH,,
PER_0393,PH_0592,OWNS,,
PER_0198,ORG_0065,ASSOCIATED_WITH,,
PER_0598,LOC_0098,ASSOCIATED_WITH,,
PH_0667,PH_1376,CALLED,2025-06-21T00:30:24Z,1380
ACC_0766,ACC_0888,TRANSACTED_WITH,2023-11-30T05:54:33Z,592767.22
PER_0257,VEH_0428,OWNS,,
ACC_0554,ACC_0414,TRANSACTED_WITH,2024-03-30T13:14:06Z,196354.5
PER_0388,ACC_1065,OWNS,,
ACC_0749,ACC_0216,TRANSACTED_WITH,2025-07-10T20:31:24Z,1598936.04
PH_0251,PH_1397,CALLED,2026-01-16T04:18:10Z,2352
PH_1165,PH_0315,CALLED,2025-03-30T03:27:45Z,683
PER_0576,LOC_0038,ASSOCIATED_WITH,,
ACC_0409,ACC_0269,TRANSACTED_WITH,2025-04-06T06:29:31Z,13103.54
ACC_0690,ACC_0332,TRANSACTED_WITH,2024-01-24T18:35:07Z,1391445.41
PER_0081,ORG_0020,ASSOCIATED_WITH,,
ACC_0736,ACC_0333,TRANSACTED_WITH,2024-12-24T13:26:07Z,1236037.08
PH_0655,PH_0417,CALLED,2025-06-26T07:05:58Z,2262
PER_0711,VEH_0553,OWNS,,
PH_0411,PH_1146,CALLED,2025-06-24T01:52:05Z,3164
PER_0594,PH_0624,OWNS,,
PH_0516,PH_1243,CALLED,2023-07-02T05:24:10Z,1251
PER_0407,ACC_0859,OWNS,,
ACC_0006,ACC_0865,TRANSACTED_WITH,2024-04-22T09:55:50Z,1809993.85
CASE_0204,PER_0981,PARTICIPATED_IN,,
PH_0544,PH_0407,CALLED,2025-01-30T01:44:28Z,1909
ACC_1126,ACC_0109,TRANSACTED_WITH,2026-04-16T07:24:58Z,2330278.75
PER_0079,VEH_0511,OWNS,,
PER_0713,ACC_0020,OWNS,,
PH_1192,PH_1325,CALLED,2023-07-11T02:29:04Z,3013
PER_0030,PH_0276,OWNS,,
PH_1113,PH_1323,CALLED,2024-11-05T00:35:10Z,1727
PH_1239,PH_0457,CALLED,2025-08-15T06:37:07Z,1049
PER_0499,VEH_0795,OWNS,,
PER_0017,ACC_0862,OWNS,,
PER_0697,ACC_0706,OWNS,,
PER_0322,ACC_0361,OWNS,,
CASE_0138,PER_0116,PARTICIPATED_IN,,
ACC_0889,ACC_1015,TRANSACTED_WITH,2026-04-10T23:40:05Z,431906.47
PH_0534,PH_0302,CALLED,2024-07-22T21:42:15Z,1188
ACC_0863,ACC_0026,TRANSACTED_WITH,2023-06-17T19:40:07Z,1821346.59
PER_0711,PH_1272,OWNS,,
PER_0540,VEH_0504,OWNS,,
PH_0081,PH_0123,CALLED,2024-12-14T05:40:10Z,664
PER_0293,PH_1071,OWNS,,
ACC_0277,ACC_1104,TRANSACTED_WITH,2023-09-19T15:15:55Z,600610.39
PER_0631,VEH_0531,OWNS,,
PER_0672,VEH_0737,OWNS,,
ACC_0355,ACC_1000,TRANSACTED_WITH,2024-10-17T19:11:22Z,1860128.44
PER_0947,ACC_1088,OWNS,,
PER_0795,ACC_1166,OWNS,,
PER_0927,VEH_0121,OWNS,,
ACC_0665,ACC_0371,TRANSACTED_WITH,2024-09-13T22:33:10Z,637495.58
PER_0350,ORG_0117,ASSOCIATED_WITH,,
PER_0036,ACC_0862,OWNS,,
ACC_0957,ACC_0756,TRANSACTED_WITH,2023-05-19T18:46:48Z,944670.17
ACC_0543,ACC_0414,TRANSACTED_WITH,2025-08-04T07:01:39Z,1617412.18
PER_0707,ACC_0984,OWNS,,
ACC_0508,ACC_0057,TRANSACTED_WITH,2023-04-26T06:14:39Z,2032654.66
PER_0491,LOC_0084,ASSOCIATED_WITH,,
PER_0714,ACC_0433,OWNS,,
PER_0371,ACC_0708,OWNS,,
PER_0931,ACC_0285,OWNS,,
PER_0654,VEH_0147,OWNS,,
PER_0864,PH_0295,OWNS,,
PER_0495,LOC_0122,ASSOCIATED_WITH,,
PER_0537,LOC_0040,ASSOCIATED_WITH,,
PER_0857,LOC_0075,ASSOCIATED_WITH,,
PER_0912,PH_1203,OWNS,,
PER_0383,LOC_0068,ASSOCIATED_WITH,,
PH_0031,PH_1391,CALLED,2025-05-29T01:00:28Z,1398
PER_0623,VEH_0255,OWNS,,
PER_0044,PH_0923,OWNS,,
PH_0452,PH_1133,CALLED,2025-02-08T16:32:01Z,2248
PER_0890,LOC_0131,ASSOCIATED_WITH,,
CASE_0090,PER_0949,PARTICIPATED_IN,,
PH_0342,PH_1266,CALLED,2025-10-22T15:20:19Z,1702
ACC_1035,ACC_0151,TRANSACTED_WITH,2024-09-24T08:02:43Z,1459156.7
PH_0663,PH_1323,CALLED,2026-06-30T04:45:50Z,1184
PH_0094,PH_1393,CALLED,2024-09-19T08:53:56Z,3571
PER_0960,VEH_0309,OWNS,,
ACC_0243,ACC_1011,TRANSACTED_WITH,2023-09-26T18:09:53Z,590186.49
ACC_0645,ACC_0150,TRANSACTED_WITH,2024-10-08T18:14:52Z,728808.73
CASE_0244,PER_0023,PARTICIPATED_IN,,
PER_0350,ACC_0050,OWNS,,
PER_0766,ACC_0134,OWNS,,
ACC_0449,ACC_1009,TRANSACTED_WITH,2023-12-27T04:25:00Z,1355727.09
ACC_0513,ACC_0067,TRANSACTED_WITH,2023-05-11T07:05:50Z,712237.61
PH_0161,PH_0344,CALLED,2023-07-18T06:01:40Z,2574
PH_0996,PH_1150,CALLED,2024-12-03T16:22:04Z,3256
PER_0755,LOC_0066,ASSOCIATED_WITH,,
PH_0161,PH_1057,CALLED,2025-08-02T20:53:13Z,2259
PER_0163,ACC_0546,OWNS,,
PER_0057,VEH_0052,OWNS,,
ACC_0199,ACC_0746,TRANSACTED_WITH,2025-03-01T23:44:52Z,2132604.46
PH_0123,PH_1144,CALLED,2024-06-25T14:54:07Z,63
PH_0593,PH_0039,CALLED,2023-06-12T11:53:58Z,3026
PER_0258,VEH_0217,OWNS,,
PER_0811,LOC_0065,ASSOCIATED_WITH,,
PH_0525,PH_0444,CALLED,2024-12-08T05:40:12Z,1431
ACC_0390,ACC_0757,TRANSACTED_WITH,2026-07-08T17:30:34Z,1335810.78
CASE_0223,PER_0481,PARTICIPATED_IN,,
PH_1238,PH_0327,CALLED,2026-05-25T05:47:14Z,3394
PER_0223,ACC_1015,OWNS,,
PH_0042,PH_0849,CALLED,2025-10-10T07:58:54Z,891
PER_0908,VEH_0046,OWNS,,
PER_0238,LOC_0060,ASSOCIATED_WITH,,
PER_0902,VEH_0204,OWNS,,
PER_0996,ACC_0563,OWNS,,
ACC_0501,ACC_1032,TRANSACTED_WITH,2024-04-17T07:30:08Z,1472205.39
PER_0483,VEH_0492,OWNS,,
PH_0325,PH_1258,CALLED,2023-07-15T11:10:51Z,2318
ACC_1193,ACC_0368,TRANSACTED_WITH,2025-08-19T04:29:13Z,1159922.4
PER_0509,ORG_0009,ASSOCIATED_WITH,,
PER_0441,VEH_0382,OWNS,,
ACC_0560,ACC_0109,TRANSACTED_WITH,2025-04-18T23:51:05Z,2495795.07
PER_0578,PH_0084,OWNS,,
PER_0811,PH_1309,OWNS,,
PER_0622,VEH_0111,OWNS,,
PER_0064,PH_0865,OWNS,,
PH_0005,PH_0439,CALLED,2025-03-17T09:34:20Z,3491
ACC_1166,ACC_0924,TRANSACTED_WITH,2024-04-16T08:42:05Z,1553178.14
PER_0297,ORG_0063,ASSOCIATED_WITH,,
PER_0105,PH_1016,OWNS,,
PER_0150,VEH_0549,OWNS,,
ACC_0389,ACC_0906,TRANSACTED_WITH,2025-01-08T17:18:01Z,1416329.0
PH_0046,PH_0982,CALLED,2023-01-26T20:55:23Z,1914
ACC_1200,ACC_0749,TRANSACTED_WITH,2024-08-06T17:26:33Z,481707.94
PER_0238,PH_1144,OWNS,,
PER_0012,VEH_0267,OWNS,,
PER_0947,PH_0677,OWNS,,
ACC_0646,ACC_0532,TRANSACTED_WITH,2023-12-06T20:10:00Z,1159196.15
PER_0603,PH_0126,OWNS,,
PH_1238,PH_1272,CALLED,2024-07-01T02:47:30Z,2537
PER_0066,LOC_0150,ASSOCIATED_WITH,,
PH_1096,PH_0123,CALLED,2025-10-27T04:11:40Z,668
PER_0520,ACC_1078,OWNS,,
PER_0900,ACC_0114,OWNS,,
PER_0413,VEH_0049,OWNS,,
PER_0116,PH_0144,OWNS,,
ACC_1179,ACC_0322,TRANSACTED_WITH,2026-01-05T11:05:07Z,1505378.93
PH_0555,PH_0406,CALLED,2023-02-06T17:17:53Z,1655
PH_0614,PH_0334,CALLED,2023-01-26T22:27:19Z,2773
PER_0685,LOC_0127,ASSOCIATED_WITH,,
PER_0973,LOC_0020,ASSOCIATED_WITH,,
PH_0630,PH_0577,CALLED,2024-09-02T15:08:30Z,700
PER_0202,ACC_1163,OWNS,,
PH_0626,PH_0578,CALLED,2025-03-17T07:55:51Z,1208
PH_1051,PH_1372,CALLED,2026-03-12T13:47:29Z,2012
PER_0266,LOC_0120,ASSOCIATED_WITH,,
CASE_0247,PER_0978,PARTICIPATED_IN,,
ACC_0891,ACC_0059,TRANSACTED_WITH,2023-08-28T19:00:11Z,2384022.79
PH_0538,PH_0541,CALLED,2026-05-16T07:58:54Z,2965
PER_0412,PH_0533,OWNS,,
PH_0830,PH_1313,CALLED,2024-02-16T16:38:04Z,1399
ACC_0337,ACC_0416,TRANSACTED_WITH,2024-09-25T19:09:07Z,1344607.94
PH_0754,PH_0710,CALLED,2026-01-30T23:28:14Z,1572
PER_0483,LOC_0130,ASSOCIATED_WITH,,
ACC_0134,ACC_0640,TRANSACTED_WITH,2025-02-08T19:53:58Z,1975223.55
ACC_0781,ACC_0800,TRANSACTED_WITH,2024-12-03T03:34:07Z,1961320.0
CASE_0212,PER_0111,PARTICIPATED_IN,,
PER_0771,ACC_0790,OWNS,,
ACC_1106,ACC_0200,TRANSACTED_WITH,2025-01-04T10:19:38Z,1739207.39
